Row,CCIS00146684ST-4-0,CCIS00281083ST-3-0,CCIS02124300ST-4-0,CCIS02379307ST-4-0,CCIS03473770ST-4-0,CCIS06260551ST-3-0,CCIS07539127ST-4-0,CCIS07648107ST-4-0,CCIS08668806ST-3-0,CCIS09568613ST-4-0,CCIS10793554ST-4-0,CCIS11015875ST-4-0,CCIS11354283ST-4-0,CCIS11558985ST-4-0,CCIS12370844ST-4-0,CCIS12656533ST-4-0,CCIS13047523ST-4-0,CCIS14449628ST-4-0,CCIS15704761ST-4-0,CCIS15794887ST-4-0,CCIS16326685ST-4-0,CCIS16383318ST-4-0,CCIS16561622ST-4-0,CCIS17669415ST-4-0,CCIS21126322ST-4-0,CCIS21278152ST-4-0,CCIS22906510ST-20-0,CCIS22958137ST-20-0,CCIS23164343ST-4-0,CCIS24254057ST-4-0,CCIS24898163ST-4-0,CCIS25399172ST-4-0,CCIS27304052ST-3-0,CCIS29210128ST-4-0,CCIS29688262ST-20-0,CCIS31434951ST-20-0,CCIS32105356ST-4-0,CCIS32452666ST-4-0,CCIS33816588ST-4-0,CCIS34055159ST-4-0,CCIS35092938ST-4-0,CCIS35100175ST-4-0,CCIS36699628ST-4-0,CCIS36797902ST-4-0,CCIS37250421ST-4-0,CCIS38765456ST-20-0,CCIS40244499ST-3-0,CCIS41288781ST-4-0,CCIS41548810ST-4-0,CCIS41692898ST-4-0,CCIS41806458ST-4-0,CCIS44093303ST-4-0,CCIS44676181ST-4-0,CCIS44743950ST-4-0,CCIS45571137ST-3-0,CCIS46047672ST-4-0,CCIS46467422ST-4-0,CCIS47284573ST-4-0,CCIS48174381ST-4-0,CCIS48507077ST-4-0,CCIS48579360ST-4-0,CCIS48725289ST-4-0,CCIS50003399ST-4-0,CCIS50148151ST-4-0,CCIS50369211ST-20-0,CCIS50471204ST-4-0,CCIS51595129ST-4-0,CCIS52370277ST-4-0,CCIS53043478ST-4-0,CCIS53355328ST-4-0,CCIS53557295ST-4-0,CCIS54027808ST-4-0,CCIS55230578ST-4-0,CCIS55531770ST-4-0,CCIS58234805ST-4-0,CCIS59132091ST-4-0,CCIS59903910ST-4-0,CCIS61287323ST-4-0,CCIS62605362ST-3-0,CCIS62794166ST-4-0,CCIS63468405ST-4-0,CCIS63910149ST-4-0,CCIS64773582ST-4-0,CCIS64785924ST-20-0,CCIS65479369ST-4-0,CCIS70398272ST-4-0,CCIS71301801ST-4-0,CCIS71578391ST-4-0,CCIS72607085ST-4-0,CCIS74239020ST-4-0,CCIS74726977ST-3-0,CCIS76563044ST-4-0,CCIS76845094ST-20-0,CCIS77252613ST-4-0,CCIS78100604ST-4-0,CCIS78318719ST-4-0,CCIS79210440ST-3-0,CCIS80834637ST-4-0,CCIS81139242ST-4-0,CCIS81710917ST-20-0,CCIS81887263ST-4-0,CCIS82507866ST-3-0,CCIS82944710ST-20-0,CCIS83445808ST-4-0,CCIS83870198ST-4-0,CCIS84543192ST-4-0,CCIS85214191ST-3-0,CCIS87116798ST-4-0,CCIS87167916ST-4-0,CCIS87252800ST-4-0,CCIS90164298ST-4-0,CCIS91228662ST-4-0,CCIS93040568ST-20-0,CCIS94417875ST-3-0,CCIS94496512ST-4-0,CCIS95097901ST-4-0,CCIS95409808ST-4-0,CCIS96387239ST-4-0,CCIS98482370ST-3-0,CCIS98512455ST-4-0,CCIS98832363ST-4-0
CCIS22906510ST-20-0,0.004974717,0.004012819,0.01136451,0.004857402,0.002663217,0.001846425,0.021547072,0.041605055,0.003896219,0.004521967,0.001885469,0.004136476,0.012034216,0.003599202,0.004286913,0.003263416,0.002873252,0.021339075,0.003646479,0.002612709,0.003563263,0.013700003,0.015092454,0.004322321,0.002604193,0.00246171,0.721207147,0.004786115,0.002209946,0.00237476,0.004995377,0.002805041,0.002340888,0.020477099,0.024141425,0.001914519,0.002291845,0.002571478,0.00289951,0.004065496,0.003037006,0.003407601,0.006217678,0.002597168,0.002996171,0.002360741,0.003449855,0.00346414,0.004263027,0.00810369,0.010445097,0.003085643,0.010634967,0.012360274,0.003504807,0.010511325,0.004022806,0.002205056,0.024717868,0.028080008,0.002349381,0.004819672,0.005308326,0.006508479,0.006350785,0.031369322,0.002021073,0.005836831,0.005004156,0.002366874,0.003865522,0.003331684,0.002935798,0.003118525,0.003294972,0.002530505,0.008204604,0.010992967,0.002204028,0.017295092,0.002167463,0.002102597,0.003924248,0.001879551,0.007863579,0.002195034,0.023498047,0.002480636,0.001833768,0.001959313,0.002542434,0.003573126,0.004800642,0.002482791,0.010447409,0.00254714,0.003997315,0.004833595,0.003305788,0.005475242,0.002294631,0.002117086,0.001832401,0.002806333,0.002336462,0.004111113,0.002297984,0.003773469,0.004910212,0.018626839,0.001981941,0.034657819,0.002165269,0.00196155,0.002756187,0.003885471,0.001784026,0.00380586,0.015350071,0.031062242,0.003221295
CCIS22958137ST-20-0,0.004921005,0.002281014,0.0034221,0.002815859,0.006397021,0.012334995,0.002984531,0.002769065,0.003095861,0.017790557,0.010430065,0.002971953,0.008605461,0.003507095,0.005042771,0.002522424,0.002317531,0.002558353,0.001781267,0.003662718,0.003786805,0.005259296,0.011114742,0.009780437,0.00584083,0.002777472,0.004786115,0.768483219,0.009817315,0.001746664,0.002299398,0.003504187,0.004322109,0.00479583,0.004347746,0.004109829,0.00604413,0.005872023,0.010045915,0.005779686,0.003896854,0.003855448,0.0044956,0.003833077,0.003706355,0.00339427,0.003424978,0.002130268,0.0038023,0.003458959,0.008766393,0.001929736,0.007390239,0.004390202,0.002536226,0.011568295,0.002768737,0.007869615,0.016214276,0.004726128,0.003769787,0.005329924,0.00538841,0.002227707,0.004593815,0.005295308,0.010965477,0.002634541,0.004074585,0.004891433,0.003614455,0.004447032,0.010169868,0.00355591,0.021394153,0.008658904,0.002654428,0.006749199,0.014135345,0.004954433,0.003968336,0.007072208,0.01173875,0.012249646,0.002976141,0.00510322,0.003900851,0.005110573,0.001682648,0.005124896,0.017010094,0.003923323,0.004409616,0.004159082,0.011991155,0.003943582,0.003188109,0.0038245,0.007441854,0.003457996,0.023933831,0.002361795,0.006470563,0.003364158,0.00334597,0.003016585,0.002015842,0.004963849,0.003527453,0.002511037,0.003723133,0.002994112,0.009862333,0.003234197,0.003436928,0.01514291,0.004170921,0.002851636,0.002421677,0.005358066,0.003450617
CCIS23164343ST-4-0,0.004276041,0.005616886,0.004045595,0.005501507,0.007679334,0.011285953,0.002038075,0.001943885,0.010402617,0.00302001,0.015204201,0.002447802,0.013591649,0.008468379,0.008700922,0.002291357,0.002498059,0.00246912,0.001371995,0.003186755,0.003389018,0.00558632,0.002112817,0.024944453,0.032714028,0.00331134,0.002209946,0.009817315,0.728218013,0.001108729,0.001637386,0.002228875,0.024398294,0.00313668,0.003125868,0.005703662,0.011882807,0.005606548,0.002666741,0.002794281,0.004920694,0.002697966,0.002570811,0.002750713,0.004114478,0.002681085,0.003471423,0.001606902,0.004100358,0.002826238,0.004749062,0.001341338,0.010098348,0.002219846,0.005271145,0.016341718,0.003398544,0.018324721,0.002853586,0.005176227,0.004996354,0.005660866,0.008779576,0.001489796,0.003252342,0.003989273,0.005373273,0.002156584,0.002296454,0.006627209,0.005716822,0.003684227,0.007111591,0.00796285,0.002599781,0.0095828,0.002754724,0.002923321,0.022233512,0.002728884,0.003888585,0.021076747,0.00360057,0.014591077,0.002256221,0.04209474,0.001962859,0.006597423,0.000990555,0.007206825,0.012021757,0.003109824,0.004472321,0.003531744,0.013834189,0.002962427,0.00440615,0.002711595,0.011236862,0.00265458,0.016035875,0.005578216,0.02651575,0.003013721,0.004277216,0.003686088,0.001304031,0.003065216,0.001662798,0.002607648,0.003421933,0.002002123,0.007643238,0.004090431,0.005827344,0.014114375,0.005410376,0.004564467,0.004049742,0.00188711,0.005551572
CCIS24254057ST-4-0,0.00409587,0.000952975,0.002269058,0.009433931,0.002545172,0.002293438,0.005163036,0.002711912,0.001492498,0.002726108,0.001156612,0.005837921,0.002841246,0.00116783,0.001434902,0.033445243,0.017319004,0.004351833,0.020925104,0.0012899,0.012192336,0.001645101,0.003605214,0.001463773,0.001157933,0.001204796,0.00237476,0.001746664,0.001108729,0.791965459,0.012059696,0.031297843,0.001027,0.003753488,0.002137464,0.000937392,0.00088186,0.001937573,0.001701328,0.002341598,0.001270664,0.00149346,0.002689649,0.002197982,0.002566183,0.001208274,0.001096951,0.03435882,0.007156333,0.002979286,0.002023357,0.040866029,0.003130609,0.003338242,0.001377873,0.005896123,0.005194587,0.001453591,0.002441228,0.001781315,0.000896636,0.001653179,0.002284909,0.05167741,0.001585623,0.001993295,0.001027715,0.012196082,0.001962208,0.007942394,0.002281137,0.001210046,0.002180752,0.001124883,0.001480799,0.001396078,0.004811149,0.00192571,0.00122122,0.003387458,0.00152587,0.001087722,0.011635699,0.001350248,0.001794263,0.001306013,0.004116449,0.001187009,0.079826278,0.001055731,0.003857225,0.001987704,0.006333283,0.000996464,0.001952369,0.008601978,0.001454896,0.005772681,0.012195344,0.007780275,0.001487839,0.000986879,0.001254788,0.005669374,0.003474841,0.001147903,0.030832117,0.002480255,0.006180339,0.002948746,0.001248532,0.003221164,0.014447394,0.00156459,0.002484077,0.002243363,0.000961898,0.000964524,0.001251896,0.00703835,0.002024872
CCIS24898163ST-4-0,0.007382228,0.001470667,0.002780192,0.003344834,0.005474566,0.001807008,0.007500388,0.011869197,0.001578501,0.004000347,0.001382533,0.01454571,0.002339172,0.004521828,0.001707994,0.003327353,0.011998992,0.017959835,0.004639956,0.002129646,0.002915625,0.003131878,0.009438138,0.001981053,0.001702907,0.001854007,0.004995377,0.002299398,0.001637386,0.012059696,0.821582236,0.00702837,0.001271813,0.003692282,0.002369536,0.001339212,0.001428023,0.001437359,0.002665359,0.005392494,0.001488164,0.003791493,0.00281684,0.002067022,0.003487262,0.002266345,0.002164192,0.026012816,0.01015114,0.002776412,0.002888178,0.013460394,0.002450109,0.00290739,0.001754915,0.00335434,0.014386625,0.001737066,0.003320743,0.003373608,0.001313146,0.001696999,0.002161103,0.01342246,0.001976052,0.002769911,0.001873479,0.008762779,0.003878825,0.001839491,0.002490426,0.002179907,0.005354305,0.001339458,0.002943686,0.001738444,0.002412603,0.004496582,0.001913613,0.005032256,0.00251887,0.00135184,0.003140279,0.001385107,0.003104329,0.00245684,0.009304988,0.001616188,0.004016251,0.001509788,0.004777869,0.002844483,0.002272958,0.001500988,0.00247557,0.009593935,0.001677817,0.003754532,0.010205933,0.003751461,0.001989761,0.001340001,0.001399471,0.006255058,0.009219172,0.001791101,0.004163653,0.005388166,0.088156839,0.043314588,0.00158575,0.007475827,0.005946145,0.001652472,0.003182449,0.001852849,0.001457229,0.00146313,0.002337043,0.005484356,0.002403545
CCIS25399172ST-4-0,0.009408496,0.002729245,0.004138815,0.006782964,0.006134708,0.002718099,0.007089002,0.003002541,0.002491184,0.003567916,0.001942747,0.024482711,0.003407615,0.002823382,0.002421522,0.015466864,0.003586661,0.004246432,0.004007976,0.004498461,0.021583578,0.006954587,0.006277589,0.003210212,0.002986804,0.002715358,0.002805041,0.003504187,0.002228875,0.031297843,0.00702837,0.750593543,0.002201081,0.002991189,0.002105419,0.001811356,0.002199645,0.002300354,0.003092541,0.01237581,0.001615242,0.002688302,0.002391491,0.003158653,0.006984572,0.002556622,0.003321031,0.005604506,0.040388716,0.003415333,0.002962034,0.007876426,0.002415266,0.002886324,0.003767244,0.002526824,0.002678176,0.003496125,0.005627341,0.002773575,0.002272961,0.002218337,0.002591975,0.007031646,0.002618727,0.003021013,0.001626612,0.004778084,0.005031626,0.007257819,0.004499204,0.003681704,0.00687199,0.002363596,0.002151899,0.002767701,0.002401119,0.00434008,0.003187586,0.005202813,0.012600473,0.002487537,0.006089501,0.001964029,0.0029076,0.003090474,0.004665874,0.004188919,0.016767283,0.003342434,0.010702952,0.010813109,0.003663526,0.004180702,0.004179527,0.053678442,0.003012779,0.00306779,0.002722377,0.004301718,0.003737779,0.002208548,0.002145484,0.036381923,0.020709027,0.002961754,0.004835982,0.009418445,0.020394024,0.009467723,0.003143472,0.005300322,0.002679496,0.002631823,0.003245854,0.003153329,0.002547853,0.002697997,0.002513295,0.005370581,0.00720244
CCIS27304052ST-3-0,0.002716484,0.037241217,0.002940151,0.017465764,0.003532888,0.004608594,0.001629792,0.001663629,0.032474456,0.002603154,0.006045315,0.002271108,0.00733383,0.013574909,0.022044617,0.001993641,0.001950827,0.002641722,0.001106207,0.002912381,0.003681337,0.003561476,0.001727247,0.01762593,0.005526401,0.006866598,0.002340888,0.004322109,0.024398294,0.001027,0.001271813,0.002201081,0.713764087,0.002941105,0.002540517,0.007565584,0.006805102,0.006205674,0.003555384,0.002711613,0.005978262,0.003251875,0.002017526,0.004084509,0.002197315,0.004496156,0.013176758,0.001289132,0.002105171,0.003449077,0.004559663,0.001065038,0.007435807,0.001955015,0.029234913,0.010350486,0.004496215,0.006302959,0.002415003,0.00469206,0.013779082,0.004299385,0.007404507,0.0012601,0.0033638,0.003369709,0.006789459,0.001663242,0.002175741,0.00862962,0.003286845,0.003978242,0.002856065,0.010778374,0.002831468,0.007455881,0.001945683,0.002422587,0.01315041,0.001989115,0.006014147,0.014815006,0.002579559,0.016451573,0.003396813,0.006762597,0.002010094,0.005612961,0.000929892,0.007792435,0.004782082,0.003713097,0.003277736,0.004467497,0.010606986,0.002459032,0.023941626,0.001987074,0.009891145,0.002046313,0.005231135,0.039244334,0.011417875,0.00427609,0.003049428,0.006811746,0.001110442,0.003451936,0.001339278,0.001880443,0.003876529,0.001615669,0.011395662,0.026093095,0.003001743,0.010283842,0.006806706,0.008932648,0.022485346,0.001723372,0.004832536
CCIS29210128ST-4-0,0.012140802,0.003035882,0.004720397,0.0040966,0.00328376,0.0023886,0.007909086,0.014518865,0.002687169,0.003813255,0.001877032,0.003786014,0.007223203,0.003445021,0.004583115,0.012311176,0.012182133,0.006120559,0.003064181,0.005536134,0.003697471,0.005583401,0.005893539,0.00561137,0.002378552,0.002612857,0.020477099,0.00479583,0.00313668,0.003753488,0.003692282,0.002991189,0.002941105,0.767266437,0.014297375,0.002668765,0.002133657,0.002591674,0.002653371,0.005606245,0.002694162,0.003620268,0.013453066,0.00241646,0.003158244,0.002611046,0.002678564,0.006100818,0.003230145,0.005981264,0.004457537,0.005662472,0.019797412,0.015557952,0.002949599,0.008844181,0.002747365,0.00224643,0.006186748,0.013658391,0.002201428,0.001952735,0.007944428,0.005160977,0.005853228,0.01326795,0.002104476,0.006230821,0.007368832,0.00392786,0.003553672,0.002882676,0.004729672,0.002948013,0.003985111,0.003386629,0.004701735,0.005542912,0.001992501,0.006918907,0.004927761,0.003459368,0.003884971,0.004482882,0.006047958,0.00280344,0.00771166,0.004288312,0.002825838,0.004727073,0.004362714,0.024200778,0.004783265,0.004666654,0.008632743,0.003297532,0.002586335,0.01209261,0.021587804,0.004083984,0.002903689,0.002485494,0.002637559,0.00971859,0.00275292,0.002904485,0.002826033,0.004541426,0.002939194,0.007422353,0.003606429,0.022214515,0.009617938,0.002243602,0.002409358,0.008238626,0.002739237,0.002906702,0.003176744,0.010956678,0.003963949
CCIS29688262ST-20-0,0.006316518,0.002022738,0.009705204,0.002724552,0.003222899,0.002021305,0.010627312,0.018230473,0.002779466,0.007455244,0.005124516,0.002145729,0.010277092,0.002248059,0.003663523,0.00511705,0.003428929,0.005061378,0.006288901,0.002155942,0.005431032,0.003840756,0.010066058,0.014314933,0.002206619,0.001766605,0.024141425,0.004347746,0.003125868,0.002137464,0.002369536,0.002105419,0.002540517,0.014297375,0.769401397,0.00186813,0.001510679,0.002103608,0.002452037,0.007136902,0.003421648,0.002258724,0.052305143,0.002737707,0.003258972,0.001679881,0.00220606,0.002725141,0.002788589,0.007173899,0.003148535,0.002734792,0.019928003,0.010983326,0.002108026,0.008871106,0.003241065,0.002693636,0.009009379,0.020796766,0.00155551,0.00275378,0.005995715,0.003313421,0.04097986,0.02079151,0.002301823,0.00428988,0.002824934,0.003152887,0.011142961,0.001863879,0.002017369,0.00495548,0.003019501,0.019104323,0.005180023,0.004622628,0.001670689,0.011224074,0.001551789,0.002983727,0.004325393,0.00518952,0.009201795,0.002217639,0.007151201,0.002081949,0.002305759,0.001749488,0.001455408,0.002231265,0.004585148,0.001698702,0.009823013,0.001759888,0.002038971,0.005109197,0.005121596,0.007168539,0.005700789,0.001761399,0.003232378,0.001539222,0.002027774,0.002268964,0.002460459,0.001852045,0.003143481,0.005526978,0.002113958,0.013205148,0.007337647,0.001674204,0.003973592,0.007847113,0.001653207,0.002202306,0.003208881,0.010178706,0.00232565
CCIS31434951ST-20-0,0.002267782,0.004169756,0.003826838,0.01057984,0.00517859,0.005710568,0.001823724,0.001515841,0.008625825,0.012576075,0.00836285,0.002277929,0.002898868,0.018660494,0.003269257,0.002461295,0.001955265,0.002106474,0.001169662,0.005646594,0.003746108,0.003578173,0.003057566,0.00390556,0.005918582,0.029141186,0.001914519,0.004109829,0.005703662,0.000937392,0.001339212,0.001811356,0.007565584,0.002668765,0.00186813,0.680223169,0.024284604,0.027933297,0.007296587,0.002884242,0.029822802,0.005402988,0.002628051,0.006279975,0.004009861,0.019872227,0.003126408,0.001197012,0.002022108,0.005075175,0.02222746,0.00101855,0.002956516,0.002615805,0.008202698,0.00336339,0.001814286,0.007731271,0.002490547,0.002805441,0.008957477,0.014102715,0.003595307,0.001207812,0.002992424,0.00329839,0.042159838,0.002270848,0.004016736,0.010298507,0.004896822,0.004377013,0.005241664,0.025071689,0.003185667,0.005960657,0.003818366,0.004909734,0.01478242,0.002024283,0.026974892,0.029322897,0.005145863,0.020818548,0.002791278,0.005715081,0.002146098,0.01590346,0.000839244,0.033882711,0.005640675,0.011242405,0.003995319,0.012150983,0.002932929,0.002061345,0.007047299,0.002505076,0.002735344,0.003145102,0.006262472,0.029809994,0.006767915,0.005582893,0.003021424,0.004267976,0.00104013,0.004447616,0.001663438,0.001896705,0.012157396,0.001527203,0.002540463,0.00676238,0.002709067,0.003360729,0.036579708,0.007802771,0.004142233,0.002151586,0.011394408
CCIS32105356ST-4-0,0.001979608,0.021790404,0.009547832,0.004524633,0.016283184,0.010475365,0.001363981,0.001321127,0.010282705,0.012542367,0.012600965,0.001983497,0.001902795,0.007978604,0.004995638,0.001611649,0.001171687,0.00295357,0.000953451,0.006786373,0.013956217,0.008102772,0.003172035,0.003357367,0.012035661,0.007862945,0.002291845,0.00604413,0.011882807,0.00088186,0.001428023,0.002199645,0.006805102,0.002133657,0.001510679,0.024284604,0.684134991,0.014394284,0.0056162,0.003225808,0.007342138,0.009211173,0.001795467,0.004634571,0.00296255,0.00670429,0.021762553,0.00110863,0.002188524,0.002925116,0.018176935,0.000861129,0.001791837,0.002352102,0.00591909,0.002220783,0.00198774,0.013668688,0.002958899,0.002935039,0.039773389,0.012704239,0.002339117,0.000959437,0.003028337,0.001877488,0.034070114,0.001336668,0.004239475,0.00466954,0.003675985,0.017339821,0.007607193,0.01334204,0.006148854,0.00532164,0.001972408,0.004376154,0.034628817,0.00172786,0.008065244,0.013268918,0.005091372,0.011446192,0.005805319,0.006038353,0.001952412,0.007979158,0.000782167,0.024253418,0.018896479,0.010945017,0.00280191,0.021848229,0.00167053,0.00184886,0.005634073,0.001796842,0.001310081,0.002499644,0.011084445,0.007105406,0.004650805,0.004166975,0.002612715,0.02711945,0.001164544,0.004112692,0.001703179,0.00180521,0.014387681,0.001481463,0.001587683,0.004994762,0.002169274,0.003000349,0.015748296,0.027381155,0.00553797,0.001830108,0.016625371
CCIS32452666ST-4-0,0.003407041,0.0040556,0.004520887,0.004351189,0.004302972,0.004885157,0.002075555,0.00185695,0.00768693,0.019832134,0.007194798,0.0023422,0.010281629,0.007691833,0.003406346,0.003477121,0.002339192,0.00262597,0.002355695,0.004345316,0.003006267,0.00306718,0.004388279,0.003069568,0.010135554,0.019405093,0.002571478,0.005872023,0.005606548,0.001937573,0.001437359,0.002300354,0.006205674,0.002591674,0.002103608,0.027933297,0.014394284,0.710635386,0.007085644,0.003512107,0.019705045,0.004128669,0.002982066,0.005067294,0.00459142,0.014673759,0.002982853,0.001591618,0.002162111,0.004872786,0.017710376,0.001705969,0.00390793,0.010084758,0.011544659,0.002891204,0.005468819,0.006901235,0.00285573,0.003215923,0.006526316,0.012930754,0.003668939,0.00186538,0.002138513,0.004801255,0.027698553,0.004202828,0.003451814,0.00388993,0.003624191,0.003425012,0.004232728,0.009470739,0.002859891,0.004103412,0.006596311,0.00466655,0.015037565,0.003635156,0.015582636,0.008018512,0.03031204,0.007005517,0.002441383,0.012460928,0.002729152,0.026082862,0.002686418,0.019254286,0.005017342,0.006408863,0.004577441,0.006386983,0.00270326,0.002465937,0.006619505,0.010539476,0.002181312,0.002916034,0.012137708,0.019355701,0.005728104,0.007898671,0.002856833,0.003749669,0.004624389,0.003944099,0.002205961,0.002141039,0.006014734,0.001579949,0.005367373,0.005555489,0.003864694,0.002779848,0.0256066,0.005118074,0.004795515,0.002498255,0.004516226
CCIS33816588ST-4-0,0.002789336,0.003157393,0.002419941,0.010372513,0.004624695,0.024722698,0.003326736,0.002591115,0.004791458,0.016495956,0.003204389,0.011021796,0.002878541,0.003233122,0.002936279,0.007711041,0.001271504,0.004168317,0.001246106,0.012909219,0.002130695,0.004738125,0.01055078,0.003317889,0.003488355,0.0209206,0.00289951,0.010045915,0.002666741,0.001701328,0.002665359,0.003092541,0.003555384,0.002653371,0.002452037,0.007296587,0.0056162,0.007085644,0.714714013,0.005461917,0.005251365,0.014222989,0.004024868,0.042298711,0.001935759,0.040791818,0.006709129,0.001883298,0.0040925,0.002798964,0.008642828,0.001202035,0.002475005,0.003662446,0.005914532,0.003536545,0.001773049,0.012230509,0.005456079,0.003949976,0.004258225,0.004081435,0.00159218,0.001639458,0.002707591,0.003242615,0.015218835,0.002113253,0.030316907,0.015876897,0.002478405,0.006541273,0.016431151,0.003570899,0.013354896,0.002899743,0.00182235,0.006286996,0.005743422,0.003658083,0.007576542,0.002920577,0.009807594,0.003347288,0.012453095,0.002605694,0.004681851,0.005056897,0.001308748,0.00616303,0.006914174,0.011641149,0.002636001,0.005214754,0.001820806,0.005442108,0.019311421,0.002625346,0.001363846,0.020009284,0.002912187,0.006396601,0.002372323,0.006130183,0.002612383,0.011270372,0.001402473,0.022451584,0.00318123,0.002897514,0.005921908,0.003096523,0.001766247,0.029204052,0.001484894,0.002124707,0.008845844,0.004572407,0.003402516,0.003267832,0.002557307
CCIS34055159ST-4-0,0.003275352,0.003831754,0.003213849,0.002835427,0.004095168,0.002231953,0.004171507,0.003623943,0.002779125,0.032167729,0.002080327,0.011369615,0.002724411,0.003120724,0.003647321,0.002067809,0.00235097,0.021236664,0.002882868,0.005516429,0.00288008,0.009710242,0.005974323,0.004227561,0.002451536,0.004303937,0.004065496,0.005779686,0.002794281,0.002341598,0.005392494,0.01237581,0.002711613,0.005606245,0.007136902,0.002884242,0.003225808,0.003512107,0.005461917,0.771077265,0.00249197,0.018020316,0.019281134,0.003047376,0.002586395,0.005676854,0.020571772,0.002665764,0.006222762,0.004257004,0.004689095,0.00190588,0.003518481,0.01869963,0.003792446,0.002321389,0.003377002,0.00256929,0.006260791,0.003485868,0.004061195,0.002353386,0.00240771,0.002762847,0.004376831,0.003778175,0.005391663,0.003304857,0.005285059,0.002227005,0.002723473,0.020065354,0.006558496,0.002280742,0.009164553,0.003447037,0.003467727,0.032967409,0.003702418,0.002991246,0.013698833,0.00245612,0.005260638,0.002345348,0.006321457,0.002681613,0.004436131,0.004364053,0.00184522,0.004612882,0.005933092,0.009372354,0.004040952,0.005456433,0.002459927,0.012266251,0.003352322,0.002882461,0.002166314,0.003820316,0.002550984,0.003001556,0.001871985,0.017647239,0.00641313,0.003921715,0.002589289,0.013723857,0.015730092,0.004101432,0.004919311,0.005478178,0.001897758,0.00289749,0.001924147,0.002190585,0.003571753,0.00395629,0.004205602,0.00400524,0.002807268
CCIS35092938ST-4-0,0.002573703,0.003564384,0.013271067,0.003320518,0.004190646,0.005759413,0.009787236,0.00222448,0.00705453,0.004786618,0.03851442,0.00195812,0.003536229,0.00431683,0.002647476,0.003559283,0.003857989,0.004054493,0.002598599,0.00351442,0.004041935,0.002501087,0.002736009,0.002752691,0.006996916,0.026661834,0.003037006,0.003896854,0.004920694,0.001270664,0.001488164,0.001615242,0.005978262,0.002694162,0.003421648,0.029822802,0.007342138,0.019705045,0.005251365,0.00249197,0.704142949,0.007449097,0.010173637,0.005012072,0.013627742,0.018491725,0.002786266,0.002235236,0.003191692,0.028548276,0.014486254,0.002137515,0.004025044,0.01127397,0.007216908,0.002918601,0.002801075,0.018430799,0.002073993,0.003135511,0.005505307,0.037267937,0.018100465,0.002049881,0.003703797,0.004334407,0.021851603,0.005088667,0.002620726,0.004564494,0.0060585,0.003269586,0.003505865,0.007482856,0.002993587,0.004628204,0.013451691,0.003736373,0.006540417,0.002606099,0.018327963,0.006522696,0.003540813,0.005720242,0.002499796,0.004933601,0.002490041,0.005590477,0.001155604,0.012608132,0.003175889,0.003246509,0.01353656,0.003574871,0.004425424,0.001957641,0.006314181,0.003986689,0.003282,0.004921959,0.006814852,0.029444918,0.011588033,0.004159804,0.004731012,0.003745924,0.001424263,0.002901732,0.001655428,0.002054071,0.003972197,0.002993677,0.002318966,0.005722057,0.005143282,0.004931246,0.018073385,0.003852886,0.004117813,0.001708012,0.011831167
CCIS35100175ST-4-0,0.002527238,0.00854961,0.003392325,0.003356156,0.004492719,0.003878713,0.003229267,0.002449876,0.003259818,0.004353903,0.008351984,0.003559768,0.001743219,0.003213597,0.003493185,0.002030138,0.001412531,0.036315997,0.002180568,0.018797537,0.006650252,0.010902707,0.002937953,0.003526401,0.003370958,0.014295521,0.003407601,0.003855448,0.002697966,0.00149346,0.003791493,0.002688302,0.003251875,0.003620268,0.002258724,0.005402988,0.009211173,0.004128669,0.014222989,0.018020316,0.007449097,0.762473548,0.002275007,0.006786272,0.002648712,0.033759388,0.020397516,0.001822267,0.002629465,0.0030525,0.006715271,0.001469796,0.001732765,0.002811848,0.004026604,0.001844951,0.002375528,0.003676579,0.00578452,0.002750581,0.01020312,0.006553797,0.002127348,0.001888117,0.002532578,0.002142524,0.006511307,0.002049007,0.008229808,0.00340036,0.00208932,0.036207788,0.00727193,0.003325858,0.023890228,0.004907881,0.002719535,0.006037916,0.005360767,0.001838364,0.006012331,0.003353994,0.002070831,0.003211897,0.00518328,0.003699403,0.002877583,0.004507379,0.001312126,0.0057917,0.009793599,0.008489899,0.002640703,0.012829896,0.001749144,0.003570027,0.005873378,0.001653597,0.001465287,0.003391618,0.004363171,0.004693122,0.003393557,0.004992764,0.002903027,0.010014809,0.001430032,0.011738271,0.002843327,0.002473295,0.016167444,0.004097501,0.001479983,0.003973654,0.001981081,0.001903691,0.006332367,0.009925139,0.00464622,0.003114881,0.007570117
